T,K,Spread,Weight,Type,Market,Model,Err,IV_Mkt,IV_Model
0.894,7295.0,3.5,0.2857142857142857,CALL,338.35,327.76,-10.59,0.1611,0.157
0.894,7415.0,3.3999999999999773,0.2941176470588255,CALL,278.7,268.57,-10.13,0.155,0.151
0.894,7550.0,3.3000000000000114,0.303030303030302,CALL,219.65,210.19,-9.46,0.1488,0.1449
0.894,7700.0,2.8000000000000114,0.3571428571428557,CALL,164.8,156.47,-8.33,0.1428,0.1391
0.894,7900.0,2.8000000000000114,0.3571428571428557,CALL,109.1,103.3,-5.8,0.1367,0.1337
0.894,8025.0,2.5,0.4,CALL,83.05,79.56,-3.49,0.1338,0.1318
0.894,8190.0,2.299999999999997,0.4347826086956527,CALL,57.25,56.82,-0.43,0.1309,0.1306
0.934,4950.0,5.199999999999989,0.19230769230769273,PUT,75.4,76.98,1.58,0.2922,0.2938
0.934,5325.0,5.5,0.18181818181818182,PUT,102.95,104.15,1.2,0.2696,0.2706
0.934,5725.0,6.100000000000023,0.16393442622950757,PUT,144.45,142.99,-1.46,0.2474,0.2464
0.934,6100.0,4.699999999999989,0.212765957446809,PUT,198.55,192.49,-6.06,0.2275,0.2243
0.934,6500.0,4.600000000000023,0.21739130434782503,PUT,276.0,265.66,-10.34,0.2059,0.2014
0.934,7150.0,8.799999999999955,0.11363636363636423,CALL,436.5,424.04,-12.46,0.1707,0.166
0.934,7550.0,7.899999999999977,0.12658227848101303,CALL,234.85,225.16,-9.69,0.1507,0.1468
0.934,7950.0,6.599999999999994,0.15151515151515166,CALL,108.1,102.81,-5.29,0.137,0.1343
1.03,5000.0,5.599999999999994,0.17857142857142874,PUT,87.6,89.89,2.29,0.2856,0.2877
1.03,5475.0,6.300000000000011,0.15873015873015844,PUT,129.05,129.8,0.75,0.2591,0.2596
1.03,6075.0,7.0,0.14285714285714285,PUT,210.8,205.11,-5.69,0.2284,0.2256
1.03,6625.0,7.7000000000000455,0.1298701298701291,PUT,324.85,313.94,-10.91,0.2002,0.1959
1.03,7500.0,8.899999999999977,0.11235955056179804,CALL,289.65,282.54,-7.11,0.1557,0.1531
1.03,8100.0,7.0,0.14285714285714285,CALL,97.7,95.94,-1.76,0.1359,0.135
1.107,5000.0,5.0,0.2,PUT,95.1,97.48,2.38,0.2835,0.2855
1.107,5500.0,5.600000000000023,0.17857142857142785,PUT,141.8,142.1,0.3,0.2568,0.257
1.107,5900.0,6.0,0.16666666666666666,PUT,195.3,191.2,-4.1,0.2371,0.235
1.107,6300.0,6.5,0.15384615384615385,PUT,266.75,257.47,-9.28,0.2177,0.2137
1.107,6675.0,7.0,0.14285714285714285,PUT,353.5,341.58,-11.92,0.1991,0.1945
1.107,7350.0,8.200000000000045,0.12195121951219444,CALL,390.0,384.35,-5.65,0.1645,0.1625
1.107,7725.0,7.300000000000011,0.1369863013698628,CALL,222.55,219.37,-3.18,0.1487,0.1475
1.107,9000.0,3.3999999999999986,0.29411764705882365,CALL,20.5,24.75,4.25,0.1305,0.1356
